name,date,time,value
U10M,11/24/2009,15:00:00,-6.49293
V10M,11/24/2009,15:00:00,-3.54473
T2M,11/24/2009,15:00:00,292.914
D2M,11/24/2009,15:00:00,285.929
pm1,11/24/2009,18:00:00,1.03E-08
pm2p5,11/24/2009,18:00:00,1.52E-08
pm10,11/24/2009,18:00:00,2.09E-08
U10M,11/24/2009,18:00:00,-6.2583
V10M,11/24/2009,18:00:00,-3.67469
T2M,11/24/2009,18:00:00,293.553
D2M,11/24/2009,18:00:00,284.754
pm1,11/24/2009,21:00:00,9.74E-09
pm2p5,11/24/2009,21:00:00,1.61E-08
pm10,11/24/2009,21:00:00,2.32E-08
U10M,11/24/2009,21:00:00,-6.08945
V10M,11/24/2009,21:00:00,-3.673
T2M,11/24/2009,21:00:00,293.744
D2M,11/24/2009,21:00:00,284.459
pm1,11/25/2009,0:00:00,8.32E-09
pm2p5,11/25/2009,0:00:00,1.53E-08
pm10,11/25/2009,0:00:00,2.28E-08
U10M,11/25/2009,0:00:00,-4.88783
V10M,11/25/2009,0:00:00,-3.6015
T2M,11/25/2009,0:00:00,293.649
D2M,11/25/2009,0:00:00,284.571
pm1,11/25/2009,3:00:00,8.43E-09
pm2p5,11/25/2009,3:00:00,1.75E-08
pm10,11/25/2009,3:00:00,2.65E-08
U10M,11/25/2009,3:00:00,-5.16503
V10M,11/25/2009,3:00:00,-3.38403
T2M,11/25/2009,3:00:00,293.279
D2M,11/25/2009,3:00:00,284.196
pm1,11/25/2009,6:00:00,9.36E-09
pm2p5,11/25/2009,6:00:00,2.09E-08
pm10,11/25/2009,6:00:00,3.15E-08
U10M,11/25/2009,6:00:00,-5.63426
V10M,11/25/2009,6:00:00,-2.77656
T2M,11/25/2009,6:00:00,292.408
D2M,11/25/2009,6:00:00,284.066
pm1,11/25/2009,9:00:00,1.02E-08
pm2p5,11/25/2009,9:00:00,2.40E-08
pm10,11/25/2009,9:00:00,3.63E-08
U10M,11/25/2009,9:00:00,-6.17977
V10M,11/25/2009,9:00:00,-2.61784
T2M,11/25/2009,9:00:00,293.436
D2M,11/25/2009,9:00:00,285.854
pm1,11/25/2009,12:00:00,1.06E-08
pm2p5,11/25/2009,12:00:00,2.62E-08
pm10,11/25/2009,12:00:00,3.93E-08
U10M,11/25/2009,12:00:00,-6.28689
V10M,11/25/2009,12:00:00,-2.89301
T2M,11/25/2009,12:00:00,291.766
D2M,11/25/2009,12:00:00,286.667
pm1,11/25/2009,15:00:00,1.17E-08
pm2p5,11/25/2009,15:00:00,3.01E-08
pm10,11/25/2009,15:00:00,4.58E-08
U10M,11/25/2009,15:00:00,-6.70698
V10M,11/25/2009,15:00:00,-0.409359
T2M,11/25/2009,15:00:00,291.481
D2M,11/25/2009,15:00:00,285.999
pm1,11/25/2009,18:00:00,1.32E-08
pm2p5,11/25/2009,18:00:00,3.36E-08
pm10,11/25/2009,18:00:00,4.99E-08
U10M,11/25/2009,18:00:00,-5.81678
V10M,11/25/2009,18:00:00,-0.320184
T2M,11/25/2009,18:00:00,291.767
D2M,11/25/2009,18:00:00,285.535
pm1,11/25/2009,21:00:00,1.31E-08
pm2p5,11/25/2009,21:00:00,3.23E-08
pm10,11/25/2009,21:00:00,4.72E-08
U10M,11/25/2009,21:00:00,-5.25105
V10M,11/25/2009,21:00:00,-1.23547
T2M,11/25/2009,21:00:00,292.163
D2M,11/25/2009,21:00:00,284.074
pm1,11/26/2009,0:00:00,1.15E-08
pm2p5,11/26/2009,0:00:00,2.78E-08
pm10,11/26/2009,0:00:00,4.03E-08
U10M,11/26/2009,0:00:00,-3.5089
V10M,11/26/2009,0:00:00,-1.82604
T2M,11/26/2009,0:00:00,291.458
D2M,11/26/2009,0:00:00,283.135
pm1,11/26/2009,3:00:00,1.03E-08
pm2p5,11/26/2009,3:00:00,2.42E-08
pm10,11/26/2009,3:00:00,3.45E-08
U10M,11/26/2009,3:00:00,-3.38346
V10M,11/26/2009,3:00:00,-1.68254
T2M,11/26/2009,3:00:00,290.668
D2M,11/26/2009,3:00:00,282.157
pm1,11/26/2009,6:00:00,8.99E-09
pm2p5,11/26/2009,6:00:00,2.03E-08
pm10,11/26/2009,6:00:00,2.89E-08
U10M,11/26/2009,6:00:00,-3.87587
V10M,11/26/2009,6:00:00,-1.73274
T2M,11/26/2009,6:00:00,290.409
D2M,11/26/2009,6:00:00,282.006
pm1,11/26/2009,9:00:00,8.84E-09
pm2p5,11/26/2009,9:00:00,1.86E-08
pm10,11/26/2009,9:00:00,2.64E-08
U10M,11/26/2009,9:00:00,-3.90408
V10M,11/26/2009,9:00:00,-1.1609
T2M,11/26/2009,9:00:00,292.128
D2M,11/26/2009,9:00:00,284.933
pm1,11/26/2009,12:00:00,8.92E-09
pm2p5,11/26/2009,12:00:00,1.82E-08
pm10,11/26/2009,12:00:00,2.53E-08
U10M,11/26/2009,12:00:00,-2.22862
V10M,11/26/2009,12:00:00,-0.401488
T2M,11/26/2009,12:00:00,291.499
D2M,11/26/2009,12:00:00,285.45
pm1,11/26/2009,15:00:00,8.41E-09
pm2p5,11/26/2009,15:00:00,1.67E-08
pm10,11/26/2009,15:00:00,2.29E-08
U10M,11/26/2009,15:00:00,-1.24602
V10M,11/26/2009,15:00:00,0.483556
T2M,11/26/2009,15:00:00,290.598
D2M,11/26/2009,15:00:00,284.725
pm1,11/26/2009,18:00:00,7.91E-09
pm2p5,11/26/2009,18:00:00,1.55E-08
pm10,11/26/2009,18:00:00,2.07E-08
U10M,11/26/2009,18:00:00,-0.226954
V10M,11/26/2009,18:00:00,-0.0572408
T2M,11/26/2009,18:00:00,291.548
D2M,11/26/2009,18:00:00,285.055
pm1,11/26/2009,21:00:00,7.42E-09
pm2p5,11/26/2009,21:00:00,1.44E-08
pm10,11/26/2009,21:00:00,1.89E-08
U10M,11/26/2009,21:00:00,-0.361618
V10M,11/26/2009,21:00:00,-1.58922
T2M,11/26/2009,21:00:00,290.976
D2M,11/26/2009,21:00:00,284.582
pm1,11/27/2009,0:00:00,9.77E-09
pm2p5,11/27/2009,0:00:00,1.86E-08
pm10,11/27/2009,0:00:00,2.41E-08
U10M,11/27/2009,0:00:00,-0.580819
V10M,11/27/2009,0:00:00,-2.4339
T2M,11/27/2009,0:00:00,291.471
D2M,11/27/2009,0:00:00,284.197
pm1,11/27/2009,3:00:00,8.86E-09
pm2p5,11/27/2009,3:00:00,1.55E-08
pm10,11/27/2009,3:00:00,2.01E-08
U10M,11/27/2009,3:00:00,-2.49892
V10M,11/27/2009,3:00:00,-2.36875
T2M,11/27/2009,3:00:00,291.469
D2M,11/27/2009,3:00:00,283.586
pm1,11/27/2009,6:00:00,9.21E-09
pm2p5,11/27/2009,6:00:00,1.42E-08
pm10,11/27/2009,6:00:00,1.90E-08
U10M,11/27/2009,6:00:00,-3.62709
V10M,11/27/2009,6:00:00,-2.49741
T2M,11/27/2009,6:00:00,291.286
D2M,11/27/2009,6:00:00,283.452
pm1,11/27/2009,9:00:00,1.12E-08
pm2p5,11/27/2009,9:00:00,1.62E-08
pm10,11/27/2009,9:00:00,2.22E-08
U10M,11/27/2009,9:00:00,-4.09709
V10M,11/27/2009,9:00:00,-2.8835
T2M,11/27/2009,9:00:00,292.645
D2M,11/27/2009,9:00:00,285.4
pm1,11/27/2009,12:00:00,1.09E-08
pm2p5,11/27/2009,12:00:00,1.58E-08
pm10,11/27/2009,12:00:00,2.17E-08
U10M,11/27/2009,12:00:00,-3.31294
V10M,11/27/2009,12:00:00,-2.65587
T2M,11/27/2009,12:00:00,292.343
D2M,11/27/2009,12:00:00,285.269
pm1,11/27/2009,15:00:00,1.17E-08
pm2p5,11/27/2009,15:00:00,1.76E-08
pm10,11/27/2009,15:00:00,2.39E-08
U10M,11/27/2009,15:00:00,-2.92307
V10M,11/27/2009,15:00:00,-1.69186
T2M,11/27/2009,15:00:00,291.467
D2M,11/27/2009,15:00:00,284.091
pm1,11/27/2009,18:00:00,1.16E-08
pm2p5,11/27/2009,18:00:00,1.82E-08
pm10,11/27/2009,18:00:00,2.44E-08
U10M,11/27/2009,18:00:00,-1.88849
V10M,11/27/2009,18:00:00,-1.22215
T2M,11/27/2009,18:00:00,291.07
D2M,11/27/2009,18:00:00,283.509
pm1,11/27/2009,21:00:00,1.11E-08
pm2p5,11/27/2009,21:00:00,1.75E-08
pm10,11/27/2009,21:00:00,2.32E-08
U10M,11/27/2009,21:00:00,-1.24304
V10M,11/27/2009,21:00:00,-1.29799
T2M,11/27/2009,21:00:00,291.505
D2M,11/27/2009,21:00:00,282.243
pm1,11/28/2009,0:00:00,2.87E-09
pm2p5,11/28/2009,0:00:00,4.68E-09
pm10,11/28/2009,0:00:00,6.17E-09
U10M,11/28/2009,0:00:00,-0.928561
V10M,11/28/2009,0:00:00,-1.56451
T2M,11/28/2009,0:00:00,291.028
D2M,11/28/2009,0:00:00,281.643
pm1,11/28/2009,3:00:00,3.15E-09
pm2p5,11/28/2009,3:00:00,5.09E-09
pm10,11/28/2009,3:00:00,6.71E-09
U10M,11/28/2009,3:00:00,-0.758961
V10M,11/28/2009,3:00:00,-1.36962
T2M,11/28/2009,3:00:00,290.43
D2M,11/28/2009,3:00:00,280.891
pm1,11/28/2009,6:00:00,3.87E-09
pm2p5,11/28/2009,6:00:00,6.14E-09
pm10,11/28/2009,6:00:00,8.08E-09
U10M,11/28/2009,6:00:00,-0.823052
V10M,11/28/2009,6:00:00,-0.663895
T2M,11/28/2009,6:00:00,291.656
D2M,11/28/2009,6:00:00,281.084
pm1,11/28/2009,9:00:00,4.92E-09
pm2p5,11/28/2009,9:00:00,7.68E-09
pm10,11/28/2009,9:00:00,1.01E-08
U10M,11/28/2009,9:00:00,0.123274
V10M,11/28/2009,9:00:00,0.307411
T2M,11/28/2009,9:00:00,293.169
D2M,11/28/2009,9:00:00,285.668
pm1,11/28/2009,12:00:00,1.31E-08
pm2p5,11/28/2009,12:00:00,1.86E-08
pm10,11/28/2009,12:00:00,2.48E-08
U10M,11/28/2009,12:00:00,1.39991
V10M,11/28/2009,12:00:00,1.38347
T2M,11/28/2009,12:00:00,292.745
D2M,11/28/2009,12:00:00,286.353
pm1,11/28/2009,15:00:00,1.33E-08
pm2p5,11/28/2009,15:00:00,1.81E-08
pm10,11/28/2009,15:00:00,2.44E-08
U10M,11/28/2009,15:00:00,2.39736
V10M,11/28/2009,15:00:00,1.23513
T2M,11/28/2009,15:00:00,292.625
D2M,11/28/2009,15:00:00,286.583
pm1,11/28/2009,18:00:00,1.31E-08
pm2p5,11/28/2009,18:00:00,1.74E-08
pm10,11/28/2009,18:00:00,2.37E-08
U10M,11/28/2009,18:00:00,3.502
V10M,11/28/2009,18:00:00,1.19445
T2M,11/28/2009,18:00:00,291.776
D2M,11/28/2009,18:00:00,285.647
pm1,11/28/2009,21:00:00,1.22E-08
pm2p5,11/28/2009,21:00:00,1.59E-08
pm10,11/28/2009,21:00:00,2.19E-08
U10M,11/28/2009,21:00:00,4.32275
V10M,11/28/2009,21:00:00,1.2768
T2M,11/28/2009,21:00:00,291.314
D2M,11/28/2009,21:00:00,284.767
pm1,11/29/2009,0:00:00,1.27E-08
pm2p5,11/29/2009,0:00:00,1.63E-08
pm10,11/29/2009,0:00:00,2.27E-08
U10M,11/29/2009,0:00:00,2.73328
V10M,11/29/2009,0:00:00,0.453556
T2M,11/29/2009,0:00:00,292.004
D2M,11/29/2009,0:00:00,283.854
pm1,11/29/2009,3:00:00,1.13E-08
pm2p5,11/29/2009,3:00:00,1.48E-08
pm10,11/29/2009,3:00:00,2.05E-08
U10M,11/29/2009,3:00:00,2.78176
V10M,11/29/2009,3:00:00,1.01885
T2M,11/29/2009,3:00:00,291.863
D2M,11/29/2009,3:00:00,283.433
pm1,11/29/2009,6:00:00,1.05E-08
pm2p5,11/29/2009,6:00:00,1.41E-08
pm10,11/29/2009,6:00:00,1.94E-08
U10M,11/29/2009,6:00:00,3.02943
V10M,11/29/2009,6:00:00,1.48659
T2M,11/29/2009,6:00:00,291.17
D2M,11/29/2009,6:00:00,283.873
pm1,11/29/2009,9:00:00,1.09E-08
pm2p5,11/29/2009,9:00:00,1.49E-08
pm10,11/29/2009,9:00:00,2.04E-08
U10M,11/29/2009,9:00:00,3.56644
V10M,11/29/2009,9:00:00,1.65663
T2M,11/29/2009,9:00:00,292.363
D2M,11/29/2009,9:00:00,287.105
pm1,11/29/2009,12:00:00,9.49E-09
pm2p5,11/29/2009,12:00:00,1.29E-08
pm10,11/29/2009,12:00:00,1.75E-08
U10M,11/29/2009,12:00:00,2.55107
V10M,11/29/2009,12:00:00,1.18512
T2M,11/29/2009,12:00:00,292.193
D2M,11/29/2009,12:00:00,287.882
pm1,11/29/2009,15:00:00,9.35E-09
pm2p5,11/29/2009,15:00:00,1.26E-08
pm10,11/29/2009,15:00:00,1.71E-08
U10M,11/29/2009,15:00:00,2.84974
V10M,11/29/2009,15:00:00,1.01677
T2M,11/29/2009,15:00:00,292.803
D2M,11/29/2009,15:00:00,287.908
pm1,11/29/2009,18:00:00,7.83E-09
pm2p5,11/29/2009,18:00:00,1.08E-08
pm10,11/29/2009,18:00:00,1.48E-08
U10M,11/29/2009,18:00:00,3.41226
V10M,11/29/2009,18:00:00,1.22533
T2M,11/29/2009,18:00:00,294.01
D2M,11/29/2009,18:00:00,288.166
pm1,11/29/2009,21:00:00,6.63E-09
pm2p5,11/29/2009,21:00:00,9.53E-09
pm10,11/29/2009,21:00:00,1.31E-08
U10M,11/29/2009,21:00:00,3.55369
V10M,11/29/2009,21:00:00,0.803331
T2M,11/29/2009,21:00:00,294.551
D2M,11/29/2009,21:00:00,288.312
pm1,11/30/2009,0:00:00,3.05E-10
pm2p5,11/30/2009,0:00:00,4.18E-10
pm10,11/30/2009,0:00:00,5.73E-10
U10M,11/30/2009,0:00:00,1.69076
V10M,11/30/2009,0:00:00,-1.66793
T2M,11/30/2009,0:00:00,294.697
D2M,11/30/2009,0:00:00,288.693
pm1,11/30/2009,3:00:00,2.56E-10
pm2p5,11/30/2009,3:00:00,3.43E-10
pm10,11/30/2009,3:00:00,4.70E-10
U10M,11/30/2009,3:00:00,0.59874
V10M,11/30/2009,3:00:00,-1.688
T2M,11/30/2009,3:00:00,293.454
D2M,11/30/2009,3:00:00,287.53
pm1,11/30/2009,6:00:00,3.91E-10
pm2p5,11/30/2009,6:00:00,5.20E-10
pm10,11/30/2009,6:00:00,7.15E-10
U10M,11/30/2009,6:00:00,-1.0813
V10M,11/30/2009,6:00:00,-1.53238
T2M,11/30/2009,6:00:00,292.933
D2M,11/30/2009,6:00:00,286.557
pm1,11/30/2009,9:00:00,2.22E-09
pm2p5,11/30/2009,9:00:00,2.75E-09
pm10,11/30/2009,9:00:00,3.81E-09
U10M,11/30/2009,9:00:00,-1.92736
V10M,11/30/2009,9:00:00,-0.904763
T2M,11/30/2009,9:00:00,292.772
D2M,11/30/2009,9:00:00,289.315
pm1,11/30/2009,12:00:00,7.59E-09
pm2p5,11/30/2009,12:00:00,9.55E-09
pm10,11/30/2009,12:00:00,1.32E-08
U10M,11/30/2009,12:00:00,-2.08905
V10M,11/30/2009,12:00:00,-0.917973
T2M,11/30/2009,12:00:00,292.61
D2M,11/30/2009,12:00:00,288.847
pm1,11/30/2009,15:00:00,7.70E-09
pm2p5,11/30/2009,15:00:00,9.78E-09
pm10,11/30/2009,15:00:00,1.34E-08
U10M,11/30/2009,15:00:00,-2.14104
V10M,11/30/2009,15:00:00,0.61798
T2M,11/30/2009,15:00:00,291.925
D2M,11/30/2009,15:00:00,288.732
pm1,11/30/2009,18:00:00,7.87E-09
pm2p5,11/30/2009,18:00:00,1.01E-08
pm10,11/30/2009,18:00:00,1.39E-08
U10M,11/30/2009,18:00:00,-1.43442
V10M,11/30/2009,18:00:00,1.18164
T2M,11/30/2009,18:00:00,291.835
D2M,11/30/2009,18:00:00,287.636
pm1,11/30/2009,21:00:00,7.60E-09
pm2p5,11/30/2009,21:00:00,9.81E-09
pm10,11/30/2009,21:00:00,1.34E-08
U10M,11/30/2009,21:00:00,-0.754822
V10M,11/30/2009,21:00:00,0.58441
T2M,11/30/2009,21:00:00,292.054
D2M,11/30/2009,21:00:00,286.265
pm1,12/1/2009,0:00:00,6.43E-09
pm2p5,12/1/2009,0:00:00,8.29E-09
pm10,12/1/2009,0:00:00,1.13E-08
U10M,12/1/2009,0:00:00,-0.740123
V10M,12/1/2009,0:00:00,-0.343911
T2M,12/1/2009,0:00:00,291.951
D2M,12/1/2009,0:00:00,285.533
pm1,12/1/2009,3:00:00,6.46E-09
pm2p5,12/1/2009,3:00:00,8.36E-09
pm10,12/1/2009,3:00:00,1.14E-08
U10M,12/1/2009,3:00:00,-1.49049
V10M,12/1/2009,3:00:00,-0.924148
T2M,12/1/2009,3:00:00,291.543
D2M,12/1/2009,3:00:00,283.281
pm1,12/1/2009,6:00:00,7.53E-09
pm2p5,12/1/2009,6:00:00,9.67E-09
pm10,12/1/2009,6:00:00,1.33E-08
U10M,12/1/2009,6:00:00,-2.6675
V10M,12/1/2009,6:00:00,-1.03138
T2M,12/1/2009,6:00:00,291.021
D2M,12/1/2009,6:00:00,282.61
pm1,12/1/2009,9:00:00,8.84E-09
pm2p5,12/1/2009,9:00:00,1.12E-08
pm10,12/1/2009,9:00:00,1.55E-08
U10M,12/1/2009,9:00:00,-3.75529
V10M,12/1/2009,9:00:00,-1.04282
T2M,12/1/2009,9:00:00,292.874
D2M,12/1/2009,9:00:00,286.716
pm1,12/1/2009,12:00:00,8.77E-09
pm2p5,12/1/2009,12:00:00,1.08E-08
pm10,12/1/2009,12:00:00,1.50E-08
U10M,12/1/2009,12:00:00,-3.45305
V10M,12/1/2009,12:00:00,-0.960824
T2M,12/1/2009,12:00:00,292.21
D2M,12/1/2009,12:00:00,286.885
pm1,12/1/2009,15:00:00,8.89E-09
pm2p5,12/1/2009,15:00:00,1.08E-08
pm10,12/1/2009,15:00:00,1.51E-08
U10M,12/1/2009,15:00:00,-3.16533
V10M,12/1/2009,15:00:00,-0.77087
T2M,12/1/2009,15:00:00,291.269
D2M,12/1/2009,15:00:00,285.673
pm1,12/1/2009,18:00:00,8.09E-09
pm2p5,12/1/2009,18:00:00,9.90E-09
pm10,12/1/2009,18:00:00,1.38E-08
U10M,12/1/2009,18:00:00,-3.25089
V10M,12/1/2009,18:00:00,-1.38488
T2M,12/1/2009,18:00:00,291.173
D2M,12/1/2009,18:00:00,284.353
pm1,12/1/2009,21:00:00,7.83E-09
pm2p5,12/1/2009,21:00:00,9.65E-09
pm10,12/1/2009,21:00:00,1.35E-08
U10M,12/1/2009,21:00:00,-4.59683
V10M,12/1/2009,21:00:00,-2.33028
T2M,12/1/2009,21:00:00,291.418
D2M,12/1/2009,21:00:00,283.747
pm1,12/2/2009,0:00:00,8.32E-09
pm2p5,12/2/2009,0:00:00,1.03E-08
pm10,12/2/2009,0:00:00,1.44E-08
U10M,12/2/2009,0:00:00,-5.33029
V10M,12/2/2009,0:00:00,-3.53478
T2M,12/2/2009,0:00:00,291.394
D2M,12/2/2009,0:00:00,282.036
pm1,12/2/2009,3:00:00,1.19E-08
pm2p5,12/2/2009,3:00:00,1.47E-08
pm10,12/2/2009,3:00:00,2.08E-08
U10M,12/2/2009,3:00:00,-7.55118
V10M,12/2/2009,3:00:00,-3.73763
T2M,12/2/2009,3:00:00,291.684
D2M,12/2/2009,3:00:00,281.98
pm1,12/2/2009,6:00:00,1.61E-08
pm2p5,12/2/2009,6:00:00,2.04E-08
pm10,12/2/2009,6:00:00,2.91E-08
U10M,12/2/2009,6:00:00,-9.87272
V10M,12/2/2009,6:00:00,-3.02816
T2M,12/2/2009,6:00:00,292.187
D2M,12/2/2009,6:00:00,281.409
pm1,12/2/2009,9:00:00,1.86E-08
pm2p5,12/2/2009,9:00:00,2.41E-08
pm10,12/2/2009,9:00:00,3.44E-08
U10M,12/2/2009,9:00:00,-10.6922
V10M,12/2/2009,9:00:00,-2.64496
T2M,12/2/2009,9:00:00,292.879
D2M,12/2/2009,9:00:00,284.152
pm1,12/2/2009,12:00:00,1.37E-08
pm2p5,12/2/2009,12:00:00,1.81E-08
pm10,12/2/2009,12:00:00,2.57E-08
U10M,12/2/2009,12:00:00,-10.293
V10M,12/2/2009,12:00:00,-2.21216
T2M,12/2/2009,12:00:00,292.506
D2M,12/2/2009,12:00:00,284.037
pm1,12/2/2009,15:00:00,1.24E-08
pm2p5,12/2/2009,15:00:00,1.66E-08
pm10,12/2/2009,15:00:00,2.35E-08
U10M,12/2/2009,15:00:00,-10.8009
V10M,12/2/2009,15:00:00,-1.75668
T2M,12/2/2009,15:00:00,292.68
D2M,12/2/2009,15:00:00,282.844
pm1,12/2/2009,18:00:00,9.60E-09
pm2p5,12/2/2009,18:00:00,1.48E-08
pm10,12/2/2009,18:00:00,2.34E-08
U10M,12/2/2009,18:00:00,-11.5328
V10M,12/2/2009,18:00:00,-2.03031
T2M,12/2/2009,18:00:00,293.12
D2M,12/2/2009,18:00:00,282.042
pm1,12/2/2009,21:00:00,7.86E-09
pm2p5,12/2/2009,21:00:00,1.56E-08
pm10,12/2/2009,21:00:00,2.69E-08
U10M,12/2/2009,21:00:00,-10.1944
V10M,12/2/2009,21:00:00,-2.67889
T2M,12/2/2009,21:00:00,293.537
D2M,12/2/2009,21:00:00,282.011
pm1,12/3/2009,0:00:00,7.12E-09
pm2p5,12/3/2009,0:00:00,1.44E-08
pm10,12/3/2009,0:00:00,2.23E-08
U10M,12/3/2009,0:00:00,-9.79592
V10M,12/3/2009,0:00:00,-3.10304
T2M,12/3/2009,0:00:00,293.535
D2M,12/3/2009,0:00:00,283.811
pm1,12/3/2009,3:00:00,8.71E-09
pm2p5,12/3/2009,3:00:00,1.75E-08
pm10,12/3/2009,3:00:00,2.54E-08
U10M,12/3/2009,3:00:00,-11.1282
V10M,12/3/2009,3:00:00,-2.80447
T2M,12/3/2009,3:00:00,293.084
D2M,12/3/2009,3:00:00,283.323
pm1,12/3/2009,6:00:00,9.33E-09
pm2p5,12/3/2009,6:00:00,1.90E-08
pm10,12/3/2009,6:00:00,2.70E-08
U10M,12/3/2009,6:00:00,-10.8548
V10M,12/3/2009,6:00:00,-1.18743
T2M,12/3/2009,6:00:00,292.761
D2M,12/3/2009,6:00:00,282.84
pm1,12/3/2009,9:00:00,1.00E-08
pm2p5,12/3/2009,9:00:00,2.03E-08
pm10,12/3/2009,9:00:00,2.83E-08
U10M,12/3/2009,9:00:00,-9.72389
V10M,12/3/2009,9:00:00,-0.223299
T2M,12/3/2009,9:00:00,292.406
D2M,12/3/2009,9:00:00,285.389
pm1,12/3/2009,12:00:00,1.14E-08
pm2p5,12/3/2009,12:00:00,2.20E-08
pm10,12/3/2009,12:00:00,2.92E-08
U10M,12/3/2009,12:00:00,-6.51498
V10M,12/3/2009,12:00:00,0.276673
T2M,12/3/2009,12:00:00,292.164
D2M,12/3/2009,12:00:00,287.128
pm1,12/3/2009,15:00:00,1.30E-08
pm2p5,12/3/2009,15:00:00,2.39E-08
pm10,12/3/2009,15:00:00,3.19E-08
U10M,12/3/2009,15:00:00,-3.60591
V10M,12/3/2009,15:00:00,-0.176221
T2M,12/3/2009,15:00:00,290.913
D2M,12/3/2009,15:00:00,287.49
pm1,12/3/2009,18:00:00,1.27E-08
pm2p5,12/3/2009,18:00:00,2.35E-08
pm10,12/3/2009,18:00:00,3.20E-08
U10M,12/3/2009,18:00:00,-2.64365
V10M,12/3/2009,18:00:00,-0.850746
T2M,12/3/2009,18:00:00,288.023
D2M,12/3/2009,18:00:00,283.347
pm1,12/3/2009,21:00:00,1.18E-08
pm2p5,12/3/2009,21:00:00,2.36E-08
pm10,12/3/2009,21:00:00,3.40E-08
U10M,12/3/2009,21:00:00,-3.13901
V10M,12/3/2009,21:00:00,-1.34949
T2M,12/3/2009,21:00:00,287.63
D2M,12/3/2009,21:00:00,285.388
pm1,12/4/2009,0:00:00,6.33E-09
pm2p5,12/4/2009,0:00:00,1.39E-08
pm10,12/4/2009,0:00:00,2.06E-08
U10M,12/4/2009,0:00:00,-2.72795
V10M,12/4/2009,0:00:00,-1.57891
T2M,12/4/2009,0:00:00,287.926
D2M,12/4/2009,0:00:00,285.113
pm1,12/4/2009,3:00:00,5.73E-09
pm2p5,12/4/2009,3:00:00,1.26E-08
pm10,12/4/2009,3:00:00,1.87E-08
U10M,12/4/2009,3:00:00,-4.32761
V10M,12/4/2009,3:00:00,-0.733836
T2M,12/4/2009,3:00:00,288.151
D2M,12/4/2009,3:00:00,284.622
pm1,12/4/2009,6:00:00,4.67E-09
pm2p5,12/4/2009,6:00:00,1.03E-08
pm10,12/4/2009,6:00:00,1.55E-08
U10M,12/4/2009,6:00:00,-5.69319
V10M,12/4/2009,6:00:00,0.1628
T2M,12/4/2009,6:00:00,288.365
D2M,12/4/2009,6:00:00,285.791
pm1,12/4/2009,9:00:00,5.00E-09
pm2p5,12/4/2009,9:00:00,1.06E-08
pm10,12/4/2009,9:00:00,1.62E-08
U10M,12/4/2009,9:00:00,-6.17035
V10M,12/4/2009,9:00:00,0.587662
T2M,12/4/2009,9:00:00,290.328
D2M,12/4/2009,9:00:00,288.222
pm1,12/4/2009,12:00:00,6.26E-09
pm2p5,12/4/2009,12:00:00,1.20E-08
pm10,12/4/2009,12:00:00,1.81E-08
U10M,12/4/2009,12:00:00,-6.27392
V10M,12/4/2009,12:00:00,0.684879
T2M,12/4/2009,12:00:00,290.995
D2M,12/4/2009,12:00:00,288.976
pm1,12/4/2009,15:00:00,6.26E-09
pm2p5,12/4/2009,15:00:00,1.20E-08
pm10,12/4/2009,15:00:00,1.82E-08
U10M,12/4/2009,15:00:00,-6.21954
V10M,12/4/2009,15:00:00,1.10632
T2M,12/4/2009,15:00:00,288.755
D2M,12/4/2009,15:00:00,287.695
pm1,12/4/2009,18:00:00,8.05E-09
pm2p5,12/4/2009,18:00:00,1.48E-08
pm10,12/4/2009,18:00:00,2.18E-08
U10M,12/4/2009,18:00:00,-6.87644
V10M,12/4/2009,18:00:00,0.829645
T2M,12/4/2009,18:00:00,289.498
D2M,12/4/2009,18:00:00,286.792
pm1,12/4/2009,21:00:00,1.23E-08
pm2p5,12/4/2009,21:00:00,2.15E-08
pm10,12/4/2009,21:00:00,3.09E-08
U10M,12/4/2009,21:00:00,-7.15475
V10M,12/4/2009,21:00:00,0.203852
T2M,12/4/2009,21:00:00,290.22
D2M,12/4/2009,21:00:00,286.933
pm1,12/5/2009,0:00:00,1.23E-08
pm2p5,12/5/2009,0:00:00,2.23E-08
pm10,12/5/2009,0:00:00,3.21E-08
U10M,12/5/2009,0:00:00,-7.66007
V10M,12/5/2009,0:00:00,-0.444734
T2M,12/5/2009,0:00:00,289.862
D2M,12/5/2009,0:00:00,286.585
pm1,12/5/2009,3:00:00,1.79E-08
pm2p5,12/5/2009,3:00:00,3.34E-08
pm10,12/5/2009,3:00:00,4.84E-08
U10M,12/5/2009,3:00:00,-8.54846
V10M,12/5/2009,3:00:00,-0.712243
T2M,12/5/2009,3:00:00,290.917
D2M,12/5/2009,3:00:00,286.909
pm1,12/5/2009,6:00:00,2.39E-08
pm2p5,12/5/2009,6:00:00,4.45E-08
pm10,12/5/2009,6:00:00,6.39E-08
U10M,12/5/2009,6:00:00,-9.46097
V10M,12/5/2009,6:00:00,-0.492895
T2M,12/5/2009,6:00:00,290.654
D2M,12/5/2009,6:00:00,286.275
pm1,12/5/2009,9:00:00,2.65E-08
pm2p5,12/5/2009,9:00:00,4.82E-08
pm10,12/5/2009,9:00:00,6.89E-08
U10M,12/5/2009,9:00:00,-9.02971
V10M,12/5/2009,9:00:00,-0.144155
T2M,12/5/2009,9:00:00,289.292
D2M,12/5/2009,9:00:00,286.731
